day,month,year,region,district,landing_site,cfmas,fishing_ground,craft_type,gear_type,propulsion_mode,number_of_fishers,species,local_name,priority,code,number_fish,weight,value_tsh
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,2,10,30000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,6,10,30000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,10,15,45000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,1,netuma thalassina,Hongwe,Reef Fish,NTT,48,97,291000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,18,36,108000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,30,3,45000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,80,2,10000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
FUNGUNI - SIMBAURANGA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,600,30,60000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,60,6,90000
4,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,480,12,60000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KABINDA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,8,6,30000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,9,7,35000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,6,4,20000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,DC,DM,P,1,pono,Pono Wengine,Reef Fish,PNW,60,50,100000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,2,10000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,3,1,5000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,5,4,20000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,MS,SK,S,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,3,60,120000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,MS,SK,S,4,lethrinus spp,Koe,Reef Fish,LZX,3,60,120000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JAMBANI",MS,HL,S,11,siganus sp.,Tasi,Reef Fish,SGL,23,18,3600
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKARATANI",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,56,20,40000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KITUMBINI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,4,3,15
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KABINDA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,6,6,25000
4,11,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,5,4,20000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,PC,DM,S,3,acanthurus spp,Kangaja,Reef Fish,SUR,20,10,30000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,PC,DM,S,3,acanthurus spp,Puju,Reef Fish,SUR,20,10,30000
4,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU KASIKAZINI,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,31,6,18000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,83,120,480000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,82,132,52
4,11,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,63,21,63000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,92,9,27000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,63,21,63000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,63,21,84000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,92,9,27000
4,11,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,63,21,84000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,MARUZUKU - BWEJUU,BT,DM,O,3,pono,Pono Wengine,Reef Fish,PNW,14,10,30000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU KASIKAZINI,MS,SK,S,3,aetobatus ocellatus,Taa Pungu / Pijo / Pua,Elasmobranch,MAE,2,25,30000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU KASIKAZINI,MS,SK,S,3,aetobatus ocellatus,Kapungu,Elasmobranch,MAE,2,25,30000
3,11,2023,Pwani,Mafia,Usewe,MIMP,KURUNGE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,6,11,49500
3,11,2023,Pwani,Mafia,Usewe,MIMP,MWAMBA MKUU - USEWE,DC,HL,P,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,7,13,65000
3,11,2023,Pwani,Mafia,Usewe,MIMP,MWAMBA MKUU - USEWE,DC,HL,P,1,lethrinus spp,Koe,Reef Fish,LZX,7,13,65000
3,11,2023,Pwani,Mafia,Usewe,MIMP,MWAMBA SAID,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,11,19,85500
3,11,2023,Pwani,Mafia,Usewe,MIMP,KURUNGE,OC,DM,S,2,upeneus spp,Mkundaji,Reef Fish,GOX,9,4,12000
3,11,2023,Pwani,Mafia,Usewe,MIMP,KITUTIA,BT,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,24,40,160000
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,DM,O,3,chaetodon ssp,Kitatange,Reef Fish,CHM,2,0,0
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,MWAMBA MKUBWA - BWEJUU,DC,DM,P,1,siganus sp.,Tasi,Reef Fish,SGL,50,15,45000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU KUSINI,FF,SP,NA,5,octopus cyanea,Pweza,Octopus,OCC,15,20,90000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,60,80,360000
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,30,45,202500
3,11,2023,Pwani,Mafia,Bwejuu,MIMP,MWAMBA MKUU - BWEJUU,BT,DM,O,3,pono,Pono Wengine,Reef Fish,PNW,11,9,27000
3,11,2023,Pwani,Mafia,Kiegeani,MIMP,MWAMBA MAPANGA,OC,DM,S,2,acanthurus spp,Kangaja,Reef Fish,SUR,57,18,72000
3,11,2023,Pwani,Mafia,Kiegeani,MIMP,MWAMBA MAPANGA,OC,DM,S,2,acanthurus spp,Puju,Reef Fish,SUR,57,18,72000
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",BT,SP,O,12,octopus cyanea,Pweza,Octopus,OCC,211,204,914000
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,11,sea cucumber,Jongoo Bahari,Reef Fish,JB,3,0,12500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,PWELA,PC,SP,O,13,pono,Pono Wengine,Reef Fish,PNW,3,9,31500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",BT,DM,O,3,acanthurus spp,Kangaja,Reef Fish,SUR,16,21.5,64500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",BT,DM,O,3,acanthurus spp,Puju,Reef Fish,SUR,16,21.5,64500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,PWELA,DC,SP,P,2,maculabatis ambigua,Taa,Elasmobranch,RAJ,1,34,140000
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",BT,DM,O,3,acanthurus spp,Kangaja,Reef Fish,SUR,16,21.5,64500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",BT,DM,O,3,acanthurus spp,Puju,Reef Fish,SUR,16,21.5,64500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,16,serranidae spp,Chewa,Reef Fish,CEW,1,12.5,43750
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,PWELA,DC,SP,P,2,maculabatis ambigua,Taa,Elasmobranch,RAJ,1,34,140000
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,11,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,2,1.5,4500
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PWELA",PC,SP,O,16,serranidae spp,Chewa,Reef Fish,CEW,1,12.5,43750
3,11,2023,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,11,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,2,1.5,4500
3,11,2023,Pwani,Mafia,Kiegeani,MIMP,MARUZUKU - UTENDE,OC,DM,S,2,lutjanus fulviflamma,Kelea,Reef Fish,LDW,27,9,36000
3,11,2023,Pwani,Mafia,Kiegeani,MIMP,NYAMALILE,OC,SP,S,5,maculabatis ambigua,Taa,Elasmobranch,RAJ,50,85,255000
3,11,2023,Pwani,Mafia,Kiegeani,MIMP,MARUZUKU - UTENDE,DC,DM,P,2,siganus sp.,Tasi,Reef Fish,SGL,253,42,226000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,lobotes spp,Kumbasi/kanda,Reef Fish,LOB,1,5,15000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,anguilliformes,Mkunga,Reef Fish,ELE,4,25,75000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,2,6,18000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,18,30,90000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
BARABARANI",DC,LL,P,2,netuma thalassina,Hongwe,Reef Fish,NTT,11,24,72000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,60,6,90000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,penaeus bubulus,Kamba Mti / Weusi,Prawn,PBA,30,3,45000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,400,10,50000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,200,5,25000
2,11,2023,Pwani,Kibiti,Mchungu,MCHIMCHUNYA,"
KIKUNGUNI",DC,GN,P,2,fenneropenaeus indicus,Kamba Mti / Weupe,Prawn,PNI,160,4,20000
2,11,2023,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
DIMA",BT,RN,O,22,caranx tille,Kolekole,Reef Fish,NXT,3,120,500000
2,11,2023,Pwani,Mafia,Kilindoni,DOKICHUNDA,"
DIMA",BT,RN,O,22,caranx tille,Kolekole,Reef Fish,NXT,3,120,500000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",DC,HL,P,3,milea,Komba,Reef Fish,KOM,3,3,20000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
UKUZA",DC,HL,P,3,milea,Mlea,Reef Fish,KOM,3,3,20000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
NYUNI",OC,HL,S,3,serranidae spp,Chewa,Reef Fish,CEW,1,8,47000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,MS,RN,O,16,mackerel(scomber),Kibua,Small Pelagic,KB,155,36,250000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",MS,RN,O,15,lutjanus ssp,Tembo Uzi,Small Pelagic,LTJ,200,34,160000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",PC,RN,O,14,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,150,32,200000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,150,34,196000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,MS,RN,O,16,mackerel(scomber),Kibua,Small Pelagic,KB,155,36,250000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",PC,RN,O,14,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,150,32,200000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",MS,RN,O,15,lutjanus ssp,Tembo Uzi,Small Pelagic,LTJ,200,34,160000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,150,34,196000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
KOROBA",PC,RN,O,14,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,150,32,200000
2,11,2023,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,NG,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,150,34,196000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,DODOMA,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,40,70000,180000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MARUZUKU - BWEJUU,BT,DM,O,3,milea,Komba,Reef Fish,KOM,14,11,36000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MARUZUKU - BWEJUU,BT,DM,O,3,milea,Mlea,Reef Fish,KOM,14,11,36000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,DODOMA,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,40,70000,180000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KAULE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,50,18,54000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MARUZUKU - BWEJUU,BT,DM,O,3,milea,Komba,Reef Fish,KOM,14,11,36000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MARUZUKU - BWEJUU,BT,DM,O,3,milea,Mlea,Reef Fish,KOM,14,11,36000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NA,DC,DM,P,2,Myripristis spp,Kifuu,Reef Fish,KF,2,1.5,4500
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KAULE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,50,18,54000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,51,80,360000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,21,34,170000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NA,DC,DM,P,2,Myripristis spp,Kifuu,Reef Fish,KF,2,1.5,4500
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,DC,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,14,20,100000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,51,80,360000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,21,30,150000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,21,34,170000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA SHATIRI,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,15,5,25000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,MLIMA,DC,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,14,20,100000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,NYAMALILE,BT,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,21,30,150000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU MAGHARIBI,DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,6,1,3000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA SHATIRI,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,15,5,25000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA KIKUBWA,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,18,5,25000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,BWEJUU MAGHARIBI,DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,6,1,3000
2,11,2023,Pwani,Mafia,Bwejuu,MIMP,KIJAMBA KIKUBWA,DC,HL,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,18,5,25000
1,11,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,DC,HL,P,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,17,26,104000
1,11,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,DC,HL,P,1,lethrinus spp,Koe,Reef Fish,LZX,17,26,104000
1,11,2023,Pwani,Mafia,Changarama,MIMP,MANGE,BT,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,27,55,220000
1,11,2023,Pwani,Mafia,Changarama,MIMP,MANGE,BT,SP,O,26,octopus cyanea,Pweza,Octopus,OCC,66,122,488000
1,11,2023,Pwani,Mafia,Changarama,MIMP,KITUTIA,BT,SP,O,10,octopus cyanea,Pweza,Octopus,OCC,39,70,156000
1,11,2023,Pwani,Mafia,Changarama,MIMP,KURUNGE,OC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,213,21,63000
1,11,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA MKUU - USEWE,DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,7,13,52000
1,11,2023,Pwani,Mafia,Changarama,MIMP,MWAMBA SAID,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,63,137,548000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,DM,O,3,acanthurus spp,Kangaja,Reef Fish,SUR,30,10,30000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,DM,O,3,acanthurus spp,Puju,Reef Fish,SUR,30,10,30000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,DC,SP,P,1,panulirus penisillatus,Kamba Kaki,Reef Fish,PNP,12,5,30000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,NG,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,56,28,72000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,7,octopus cyanea,Pweza,Octopus,OCC,37,80,3920000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NA,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,13,46,172000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,9,octopus cyanea,Pweza,Octopus,OCC,9,19,76000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NA,OC,HL,S,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,35,7,21000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NA,OC,HL,S,3,lethrinus spp,Koe,Reef Fish,LZX,35,7,21000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,OC,HL,S,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,82,30,120000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,OC,HL,S,3,lethrinus spp,Koe,Reef Fish,LZX,82,30,120000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,28,50,200000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,MANGE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,32,55,220000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,KAULE,BT,SP,O,8,octopus cyanea,Pweza,Octopus,OCC,32,60,240000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,NYAMALILE,OC,HL,S,3,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,29,12,48000
31,10,2023,Pwani,Mafia,Kitoni,MIMP,KOMEANI - JEWE,BT,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,32,5,15000
31,10,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
SERIKALI - CHUNGURUMA",DC,HL,P,1,lutjanus fulviflamma,Kelea,Reef Fish,LDW,80,10,25000
31,10,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
SERIKALI - CHUNGURUMA",DC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,90,15,60000
31,10,2023,Pwani,Mafia,Kilwa Rodi,DOKICHUNDA,"
MWAMBA UKUTA - JOJO",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,120,20,80000
31,10,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",NG,SP,O,2,octopus cyanea,Pweza,Octopus,OCC,23,39,214500
31,10,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",NG,SP,O,6,octopus cyanea,Pweza,Octopus,OCC,28,41,225000
31,10,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,SP,O,3,octopus cyanea,Pweza,Octopus,OCC,5,6,36000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JAMBANI",DC,SP,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,29,18,32000
31,10,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,125,9,45000
31,10,2023,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,P,1,caranx tille,Kolekole,Reef Fish,NXT,8,71,355000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
FURU",DC,SP,P,1,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,23,8,16000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",MS,SK,O,5,rhynchobatus sp.,Papa Charawanzi,Elasmobranch,RCD,1,80,100000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",MS,SK,O,5,rhynchobatus sp.,Papa Fuanda,Elasmobranch,RCD,1,80,100000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",MS,SK,O,5,rhynchobatus sp.,Papa Joza Kichwa,Elasmobranch,RCD,1,80,100000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,7,5,25000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,5,2,10000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",DC,HL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,29,15,26000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",PC,SK,O,5,serranidae spp,Chewa,Reef Fish,CEW,1,6,12000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,5,3,15000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
JAMBANI",DC,SP,P,1,octopus cyanea,Pweza,Octopus,OCC,8,6,30000
31,10,2023,Pwani,Mafia,Kiegeani,MIMP,MBUKUMBULU,OC,LL,P,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,2,5,8000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
KAPANI",OC,SK,S,5,upeneus spp,Mkundaji,Reef Fish,GOX,80,60,200000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",NG,DM,S,4,acanthurus spp,Kangaja,Reef Fish,SUR,9,23,46000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
HAKOSWA",NG,DM,S,4,acanthurus spp,Puju,Reef Fish,SUR,9,23,46000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",FF,SP,NA,1,octopus cyanea,Pweza,Octopus,OCC,4,2,10000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",FF,SP,NA,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,2,1,5000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,"
MKUMBI",FF,SP,NA,1,lethrinus spp,Koe,Reef Fish,LZX,2,1,5000
31,10,2023,Pwani,Mafia,Bweni Bandarini,BK,NA,DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,32,10,20000
